0.0,0.4327080917917345
3.061224489795918,2.7185700697629094
6.122448979591836,7.289225025334163
9.183673469387756,16.968336513912202
12.244897959183673,37.43952773776229
15.306122448979592,62.598867052177546
18.367346938775512,90.14202768005464
21.428571428571427,110.35391904714292
24.489795918367346,152.9040697939359
27.551020408163264,185.42268887332256
30.612244897959183,223.77487790522133
33.673469387755105,293.72681574443357
36.734693877551024,327.42875095033594
39.795918367346935,424.0231702811201
42.857142857142854,545.4376053269204
45.91836734693877,639.7180345514421
48.97959183673469,669.1500892786877
52.04081632653061,683.2080810284023
55.10204081632653,751.7725929241136
58.16326530612245,795.4433168729197
61.224489795918366,916.4597692520713
64.28571428571429,989.0194769337128
67.34693877551021,989.0194769337128
70.40816326530613,989.0194769336858
73.46938775510205,1038.3607065834972
76.53061224489795,1038.36070658349
79.59183673469387,1038.3607065834976
82.65306122448979,1038.360706583495
85.71428571428571,1247.5185912519496
88.77551020408163,1247.5185912519462
91.83673469387755,1352.2973573193706
94.89795918367346,1445.277657667038
97.95918367346938,1563.9993263021213
101.0204081632653,1563.9993263020933
104.08163265306122,1735.9006820680459
107.14285714285714,1735.9006820680363
110.20408163265306,1735.900682068054
113.26530612244898,1735.9006820680218
116.3265306122449,1735.9006820680008
119.38775510204081,1735.9006820680008
122.44897959183673,1735.900682068016
125.51020408163265,1735.900682068054
128.57142857142858,1735.900682068016
131.6326530612245,1735.9006820680218
134.69387755102042,1735.900682068054
137.75510204081633,1735.9006820680283
140.81632653061226,1735.900682068016
143.87755102040816,1735.900682068054
146.9387755102041,1735.9006820680008
150.0,1735.9006820680459
150.0,1735.9006820680459
157.14285714285714,1735.9006820680218
164.28571428571428,1735.900682068016
171.42857142857142,1735.9006820680218
178.57142857142858,1735.9006820680295
185.71428571428572,1735.900682068054
192.85714285714286,1735.9006820680459
200.0,1735.9006820680459
207.14285714285714,1735.9006820680363
214.28571428571428,1735.900682068054
221.42857142857142,1735.900682068023
228.57142857142858,1735.9006820680283
235.71428571428572,1735.9006820680295
242.85714285714286,1735.9006820680295
250.0,1735.9006820680218
257.14285714285717,1735.900682068016
264.2857142857143,1735.9006820680459
271.42857142857144,1735.9006820680218
278.57142857142856,1735.9006820680218
285.7142857142857,1735.9006820680283
292.85714285714283,1735.9006820680283
300.0,1735.900682068054
307.14285714285717,1735.900682068016
314.2857142857143,1735.9006820680459
321.42857142857144,1735.900682068023
328.57142857142856,1735.900682068054
335.7142857142857,1735.9006820680283
342.85714285714283,1735.9006820680218
350.0,1735.900682068016
357.14285714285717,1735.9006820680008
364.2857142857143,1735.9006820680283
371.42857142857144,1735.9006820680459
378.57142857142856,1735.900682068054
385.7142857142857,1735.9006820680363
392.85714285714283,1735.9006820680218
400.0,1735.900682068016
407.14285714285717,1735.9006820680459
414.2857142857143,1735.9006820680283
421.42857142857144,1735.9006820680218
428.57142857142856,1735.900682068054
435.7142857142857,1735.900682068023
442.85714285714283,1735.9006820680008
450.0,1735.900682068054
457.14285714285717,1735.9006820680008
464.2857142857143,1735.9006820680218
471.42857142857144,1735.9006820680459
478.57142857142856,1735.900682068054
485.7142857142857,1735.9006820680008
492.85714285714283,1735.9006820680218
500.0,1735.9006820680363
