# x_nm	y_nm	p
# Raw mesh domain: 184.29 x 161.81 nm
# Grid: 200 x 200
-92.1438	-69.6623	0.0
-91.2177	-69.6623	0.0
-90.2917	-69.6623	0.0
-89.3656	-69.6623	0.0
-88.4395	-69.6623	0.0
-87.5134	-69.6623	0.0
-86.5874	-69.6623	0.0
-85.6613	-69.6623	0.0
-84.7352	-69.6623	0.0
-83.8092	-69.6623	0.0
-82.8831	-69.6623	0.0
-81.957	-69.6623	0.0
-81.031	-69.6623	0.0
-80.1049	-69.6623	0.0
-79.1788	-69.6623	0.0
-78.2528	-69.6623	0.0
-77.3267	-69.6623	0.0
-76.4006	-69.6623	0.0
-75.4746	-69.6623	0.0
-74.5485	-69.6623	0.0
-73.6224	-69.6623	0.0
-72.6964	-69.6623	0.0
-71.7703	-69.6623	0.0
-70.8442	-69.6623	0.0
-69.9182	-69.6623	0.0
-68.9921	-69.6623	0.0
-68.066	-69.6623	0.0
-67.1399	-69.6623	0.0
-66.2139	-69.6623	0.0
-65.2878	-69.6623	0.0
-64.3617	-69.6623	0.0
-63.4357	-69.6623	0.0
-62.5096	-69.6623	0.0
-61.5835	-69.6623	0.0
-60.6575	-69.6623	0.0
-59.7314	-69.6623	0.0
-58.8053	-69.6623	0.0
-57.8793	-69.6623	0.0
-56.9532	-69.6623	0.0
-56.0271	-69.6623	0.0
-55.1011	-69.6623	0.0
-54.175	-69.6623	0.0
-53.2489	-69.6623	0.0
-52.3229	-69.6623	0.0
-51.3968	-69.6623	0.0
-50.4707	-69.6623	0.0
-49.5446	-69.6623	0.0
-48.6186	-69.6623	0.0
-47.6925	-69.6623	0.0
-46.7664	-69.6623	0.0
-45.8404	-69.6623	0.0
-44.9143	-69.6623	0.0
-43.9882	-69.6623	0.0
-43.0622	-69.6623	0.0
-42.1361	-69.6623	0.0
-41.21	-69.6623	0.0
-40.284	-69.6623	0.0
-39.3579	-69.6623	0.0
-38.4318	-69.6623	0.0
-37.5058	-69.6623	0.0
-36.5797	-69.6623	0.0
-35.6536	-69.6623	0.0
-34.7276	-69.6623	0.0
-33.8015	-69.6623	0.0
-32.8754	-69.6623	0.0
-31.9494	-69.6623	0.0
-31.0233	-69.6623	0.0
-30.0972	-69.6623	0.0
-29.1711	-69.6623	0.0
-28.2451	-69.6623	0.0
-27.319	-69.6623	0.0
-26.3929	-69.6623	0.0
-25.4669	-69.6623	0.0
-24.5408	-69.6623	0.0
-23.6147	-69.6623	0.0
-22.6887	-69.6623	0.0
-21.7626	-69.6623	0.0
-20.8365	-69.6623	0.0
-19.9105	-69.6623	0.0
-18.9844	-69.6623	0.0
-18.0583	-69.6623	0.0
-17.1323	-69.6623	0.0
-16.2062	-69.6623	0.0
-15.2801	-69.6623	0.0
-14.3541	-69.6623	0.0
-13.428	-69.6623	0.0
-12.5019	-69.6623	0.0
-11.5759	-69.6623	0.0
-10.6498	-69.6623	0.0
-9.7237	-69.6623	0.0
-8.7976	-69.6623	0.0
-7.8716	-69.6623	0.0
-6.9455	-69.6623	0.0
-6.0194	-69.6623	0.0
-5.0934	-69.6623	0.0
-4.1673	-69.6623	0.0
-3.2412	-69.6623	0.0
-2.3152	-69.6623	0.0
-1.3891	-69.6623	0.0
-0.463	-69.6623	0.0
0.463	-69.6623	0.0
1.3891	-69.6623	0.0
2.3152	-69.6623	0.0
3.2412	-69.6623	0.0
4.1673	-69.6623	0.0
5.0934	-69.6623	0.0
6.0194	-69.6623	0.0
6.9455	-69.6623	0.0
7.8716	-69.6623	0.0
8.7976	-69.6623	0.0
9.7237	-69.6623	0.0
10.6498	-69.6623	0.0
11.5759	-69.6623	0.0
12.5019	-69.6623	0.0
13.428	-69.6623	0.0
14.3541	-69.6623	0.0
15.2801	-69.6623	0.0
16.2062	-69.6623	0.0
17.1323	-69.6623	0.0
18.0583	-69.6623	0.0
18.9844	-69.6623	0.0
19.9105	-69.6623	0.0
20.8365	-69.6623	0.0
21.7626	-69.6623	0.0
22.6887	-69.6623	0.0
23.6147	-69.6623	0.0
24.5408	-69.6623	0.0
25.4669	-69.6623	0.0
26.3929	-69.6623	0.0
27.319	-69.6623	0.0
28.2451	-69.6623	0.0
29.1711	-69.6623	0.0
30.0972	-69.6623	0.0
31.0233	-69.6623	0.0
31.9494	-69.6623	0.0
32.8754	-69.6623	0.0
33.8015	-69.6623	0.0
34.7276	-69.6623	0.0
35.6536	-69.6623	0.0
36.5797	-69.6623	0.0
37.5058	-69.6623	0.0
38.4318	-69.6623	0.0
39.3579	-69.6623	0.0
40.284	-69.6623	0.0
41.21	-69.6623	0.0
42.1361	-69.6623	0.0
43.0622	-69.6623	0.0
43.9882	-69.6623	0.0
44.9143	-69.6623	0.0
45.8404	-69.6623	0.0
46.7664	-69.6623	0.0
47.6925	-69.6623	0.0
48.6186	-69.6623	0.0
49.5446	-69.6623	0.0
50.4707	-69.6623	0.0
51.3968	-69.6623	0.0
52.3229	-69.6623	0.0
53.2489	-69.6623	0.0
54.175	-69.6623	0.0
55.1011	-69.6623	0.0
56.0271	-69.6623	0.0
56.9532	-69.6623	0.0
57.8793	-69.6623	0.0
58.8053	-69.6623	0.0
59.7314	-69.6623	0.0
60.6575	-69.6623	0.0
61.5835	-69.6623	0.0
62.5096	-69.6623	0.0
63.4357	-69.6623	0.0
64.3617	-69.6623	0.0
65.2878	-69.6623	0.0
66.2139	-69.6623	0.0
67.1399	-69.6623	0.0
68.066	-69.6623	0.0
68.9921	-69.6623	0.0
69.9182	-69.6623	0.0
70.8442	-69.6623	0.0
71.7703	-69.6623	0.0
72.6964	-69.6623	0.0
73.6224	-69.6623	0.0
74.5485	-69.6623	0.0
75.4746	-69.6623	0.0
76.4006	-69.6623	0.0
77.3267	-69.6623	0.0
78.2528	-69.6623	0.0
79.1788	-69.6623	0.0
80.1049	-69.6623	0.0
81.031	-69.6623	0.0
81.957	-69.6623	0.0
82.8831	-69.6623	0.0
83.8092	-69.6623	0.0
84.7352	-69.6623	0.0
85.6613	-69.6623	0.0
86.5874	-69.6623	0.0
87.5134	-69.6623	0.0
88.4395	-69.6623	0.0
89.3656	-69.6623	0.0
90.2917	-69.6623	0.0
91.2177	-69.6623	0.0
92.1438	-69.6623	0.0
-92.1438	-68.8492	0.0
-91.2177	-68.8492	0.0
-90.2917	-68.8492	0.0
-89.3656	-68.8492	0.0
-88.4395	-68.8492	0.0
-87.5134	-68.8492	0.0
-86.5874	-68.8492	0.0
-85.6613	-68.8492	0.0
-84.7352	-68.8492	0.0
-83.8092	-68.8492	0.0
-82.8831	-68.8492	0.0
-81.957	-68.8492	0.0
-81.031	-68.8492	0.0
-80.1049	-68.8492	0.0
-79.1788	-68.8492	0.0
-78.2528	-68.8492	0.0
-77.3267	-68.8492	0.0
-76.4006	-68.8492	0.0
-75.4746	-68.8492	0.0
-74.5485	-68.8492	0.0
-73.6224	-68.8492	0.0
-72.6964	-68.8492	0.0
-71.7703	-68.8492	0.0
-70.8442	-68.8492	0.0
-69.9182	-68.8492	0.0
-68.9921	-68.8492	0.0
-68.066	-68.8492	0.0
-67.1399	-68.8492	0.0
-66.2139	-68.8492	0.0
-65.2878	-68.8492	0.0
-64.3617	-68.8492	0.0
-63.4357	-68.8492	0.0
-62.5096	-68.8492	0.0
-61.5835	-68.8492	0.0
-60.6575	-68.8492	0.0
-59.7314	-68.8492	0.0
-58.8053	-68.8492	0.0
-57.8793	-68.8492	0.0
-56.9532	-68.8492	0.0
-56.0271	-68.8492	0.0
-55.1011	-68.8492	0.0
-54.175	-68.8492	0.0
-53.2489	-68.8492	0.0
-52.3229	-68.8492	0.0
-51.3968	-68.8492	0.0
-50.4707	-68.8492	0.0
-49.5446	-68.8492	0.0
-48.6186	-68.8492	0.0
-47.6925	-68.8492	0.0
-46.7664	-68.8492	0.0
-45.8404	-68.8492	0.0
-44.9143	-68.8492	0.0
-43.9882	-68.8492	0.0
-43.0622	-68.8492	0.0
-42.1361	-68.8492	0.0
-41.21	-68.8492	0.0
-40.284	-68.8492	0.0
-39.3579	-68.8492	0.0
-38.4318	-68.8492	0.0
-37.5058	-68.8492	0.0
-36.5797	-68.8492	0.0
-35.6536	-68.8492	0.0
-34.7276	-68.8492	0.0
-33.8015	-68.8492	0.0
-32.8754	-68.8492	0.0
-31.9494	-68.8492	0.0
-31.0233	-68.8492	0.0
-30.0972	-68.8492	0.0
-29.1711	-68.8492	0.0
-28.2451	-68.8492	0.0
-27.319	-68.8492	0.0
-26.3929	-68.8492	0.0
-25.4669	-68.8492	0.0
-24.5408	-68.8492	0.0
-23.6147	-68.8492	0.0
-22.6887	-68.8492	0.0
-21.7626	-68.8492	0.0
-20.8365	-68.8492	0.0
-19.9105	-68.8492	0.0
-18.9844	-68.8492	0.0
-18.0583	-68.8492	0.0
-17.1323	-68.8492	0.0
-16.2062	-68.8492	0.0
-15.2801	-68.8492	0.0
-14.3541	-68.8492	0.0
-13.428	-68.8492	0.0
-12.5019	-68.8492	0.0
-11.5759	-68.8492	0.0
-10.6498	-68.8492	0.0
-9.7237	-68.8492	0.0
-8.7976	-68.8492	0.0
-7.8716	-68.8492	0.0
-6.9455	-68.8492	0.0
-6.0194	-68.8492	0.0
-5.0934	-68.8492	0.0
-4.1673	-68.8492	0.0
-3.2412	-68.8492	0.0
-2.3152	-68.8492	0.0
-1.3891	-68.8492	0.0
-0.463	-68.8492	0.0
0.463	-68.8492	0.0
1.3891	-68.8492	0.0
2.3152	-68.8492	0.0
3.2412	-68.8492	0.0
4.1673	-68.8492	0.0
5.0934	-68.8492	0.0
6.0194	-68.8492	0.0
6.9455	-68.8492	0.0
7.8716	-68.8492	0.0
8.7976	-68.8492	0.0
9.7237	-68.8492	0.0
10.6498	-68.8492	0.0
11.5759	-68.8492	0.0
12.5019	-68.8492	0.0
13.428	-68.8492	0.0
14.3541	-68.8492	0.0
15.2801	-68.8492	0.0
16.2062	-68.8492	0.0
17.1323	-68.8492	0.0
18.0583	-68.8492	0.0
18.9844	-68.8492	0.0
19.9105	-68.8492	0.0
20.8365	-68.8492	0.0
21.7626	-68.8492	0.0
22.6887	-68.8492	0.0
23.6147	-68.8492	0.0
24.5408	-68.8492	0.0
25.4669	-68.8492	0.0
26.3929	-68.8492	0.0
27.319	-68.8492	0.0
28.2451	-68.8492	0.0
29.1711	-68.8492	0.0
30.0972	-68.8492	0.0
31.0233	-68.8492	0.0
31.9494	-68.8492	0.0
32.8754	-68.8492	0.0
33.8015	-68.8492	0.0
34.7276	-68.8492	0.0
35.6536	-68.8492	0.0
36.5797	-68.8492	0.0
37.5058	-68.8492	0.0
38.4318	-68.8492	0.0
39.3579	-68.8492	0.0
40.284	-68.8492	0.0
41.21	-68.8492	0.0
42.1361	-68.8492	0.0
43.0622	-68.8492	0.0
43.9882	-68.8492	0.0
44.9143	-68.8492	0.0
45.8404	-68.8492	0.0
46.7664	-68.8492	0.0
47.6925	-68.8492	0.0
48.6186	-68.8492	0.0
49.5446	-68.8492	0.0
50.4707	-68.8492	0.0
51.3968	-68.8492	0.0
52.3229	-68.8492	0.0
53.2489	-68.8492	0.0
54.175	-68.8492	0.0
55.1011	-68.8492	0.0
56.0271	-68.8492	0.0
56.9532	-68.8492	0.0
57.8793	-68.8492	0.0
58.8053	-68.8492	0.0
59.7314	-68.8492	0.0
60.6575	-68.8492	0.0
61.5835	-68.8492	0.0
62.5096	-68.8492	0.0
63.4357	-68.8492	0.0
64.3617	-68.8492	0.0
65.2878	-68.8492	0.0
66.2139	-68.8492	0.0
67.1399	-68.8492	0.0
68.066	-68.8492	0.0
68.9921	-68.8492	0.0
69.9182	-68.8492	0.0
70.8442	-68.8492	0.0
71.7703	-68.8492	0.0
72.6964	-68.8492	0.0
73.6224	-68.8492	0.0
74.5485	-68.8492	0.0
75.4746	-68.8492	0.0
76.4006	-68.8492	0.0
77.3267	-68.8492	0.0
78.2528	-68.8492	0.0
79.1788	-68.8492	0.0
80.1049	-68.8492	0.0
81.031	-68.8492	0.0
81.957	-68.8492	0.0
82.8831	-68.8492	0.0
83.8092	-68.8492	0.0
84.7352	-68.8492	0.0
85.6613	-68.8492	0.0
86.5874	-68.8492	0.0
87.5134	-68.8492	0.0
88.4395	-68.8492	0.0
89.3656	-68.8492	0.0
90.2917	-68.8492	0.0
91.2177	-68.8492	0.0
92.1438	-68.8492	0.0
-92.1438	-68.0361	0.0
-91.2177	-68.0361	0.0
-90.2917	-68.0361	0.0
-89.3656	-68.0361	0.0
-88.4395	-68.0361	0.0
-87.5134	-68.0361	0.0
-86.5874	-68.0361	0.0
-85.6613	-68.0361	0.0
-84.7352	-68.0361	0.0
-83.8092	-68.0361	0.0
-82.8831	-68.0361	0.0
-81.957	-68.0361	0.0
-81.031	-68.0361	0.0
-80.1049	-68.0361	0.0
-79.1788	-68.0361	0.0
-78.2528	-68.0361	0.0
-77.3267	-68.0361	0.0
-76.4006	-68.0361	0.0
-75.4746	-68.0361	0.0
-74.5485	-68.0361	0.0
-73.6224	-68.0361	0.0
-72.6964	-68.0361	0.0
-71.7703	-68.0361	0.0
-70.8442	-68.0361	0.0
-69.9182	-68.0361	0.0
-68.9921	-68.0361	0.0
-68.066	-68.0361	0.0
-67.1399	-68.0361	0.0
-66.2139	-68.0361	0.0
-65.2878	-68.0361	0.0
-64.3617	-68.0361	0.0
-63.4357	-68.0361	0.0
-62.5096	-68.0361	0.0
-61.5835	-68.0361	0.0
-60.6575	-68.0361	0.0
-59.7314	-68.0361	0.0
-58.8053	-68.0361	0.0
-57.8793	-68.0361	0.0
-56.9532	-68.0361	0.0
-56.0271	-68.0361	0.0
-55.1011	-68.0361	0.0
-54.175	-68.0361	0.0
-53.2489	-68.0361	0.0
-52.3229	-68.0361	0.0
-51.3968	-68.0361	0.0
-50.4707	-68.0361	0.0
-49.5446	-68.0361	0.0
-48.6186	-68.0361	0.0
-47.6925	-68.0361	0.0
-46.7664	-68.0361	0.0
-45.8404	-68.0361	0.0
-44.9143	-68.0361	0.0
-43.9882	-68.0361	0.0
-43.0622	-68.0361	0.0
-42.1361	-68.0361	0.0
-41.21	-68.0361	0.0
-40.284	-68.0361	0.0
-39.3579	-68.0361	0.0
-38.4318	-68.0361	0.0
-37.5058	-68.0361	0.0
-36.5797	-68.0361	0.0
-35.6536	-68.0361	0.0
-34.7276	-68.0361	0.0
-33.8015	-68.0361	0.0
-32.8754	-68.0361	0.0
-31.9494	-68.0361	0.0
-31.0233	-68.0361	0.0
-30.0972	-68.0361	0.0
-29.1711	-68.0361	0.0
-28.2451	-68.0361	0.0
-27.319	-68.0361	0.0
-26.3929	-68.0361	0.0
-25.4669	-68.0361	0.0
-24.5408	-68.0361	0.0
-23.6147	-68.0361	0.0
-22.6887	-68.0361	0.0
-21.7626	-68.0361	0.0
-20.8365	-68.0361	0.0
-19.9105	-68.0361	0.0
-18.9844	-68.0361	0.0
-18.0583	-68.0361	0.0
-17.1323	-68.0361	0.0
-16.2062	-68.0361	0.0
-15.2801	-68.0361	0.0
-14.3541	-68.0361	0.0
-13.428	-68.0361	0.0
-12.5019	-68.0361	0.0
-11.5759	-68.0361	0.0
-10.6498	-68.0361	0.0
-9.7237	-68.0361	0.0
-8.7976	-68.0361	0.0
-7.8716	-68.0361	0.0
-6.9455	-68.0361	0.0
-6.0194	-68.0361	0.0
-5.0934	-68.0361	0.0
-4.1673	-68.0361	0.0
-3.2412	-68.0361	0.0
-2.3152	-68.0361	0.0
-1.3891	-68.0361	0.0
-0.463	-68.0361	0.0
0.463	-68.0361	0.0
1.3891	-68.0361	0.0
2.3152	-68.0361	0.0
3.2412	-68.0361	0.0
4.1673	-68.0361	0.0
5.0934	-68.0361	0.0
6.0194	-68.0361	0.0
6.9455	-68.0361	0.0
7.8716	-68.0361	0.0
8.7976	-68.0361	0.0
9.7237	-68.0361	0.0
10.6498	-68.0361	0.0
11.5759	-68.0361	0.0
12.5019	-68.0361	0.0
13.428	-68.0361	0.0
14.3541	-68.0361	0.0
15.2801	-68.0361	0.0
16.2062	-68.0361	0.0
17.1323	-68.0361	0.0
18.0583	-68.0361	0.0
18.9844	-68.0361	0.0
19.9105	-68.0361	0.0
20.8365	-68.0361	0.0
21.7626	-68.0361	0.0
22.6887	-68.0361	0.0
23.6147	-68.0361	0.0
24.5408	-68.0361	0.0
25.4669	-68.0361	0.0
26.3929	-68.0361	0.0
27.319	-68.0361	0.0
28.2451	-68.0361	0.0
29.1711	-68.0361	0.0
30.0972	-68.0361	0.0
31.0233	-68.0361	0.0
31.9494	-68.0361	0.0
32.8754	-68.0361	0.0
33.8015	-68.0361	0.0
34.7276	-68.0361	0.0
35.6536	-68.0361	0.0
36.5797	-68.0361	0.0
37.5058	-68.0361	0.0
38.4318	-68.0361	0.0
39.3579	-68.0361	0.0
40.284	-68.0361	0.0
41.21	-68.0361	0.0
42.1361	-68.0361	0.0
43.0622	-68.0361	0.0
43.9882	-68.0361	0.0
44.9143	-68.0361	0.0
45.8404	-68.0361	0.0
46.7664	-68.0361	0.0
